Time,Open,High,Low,Close,Volume
2020-01-02 05:00:00,249.05810324616962,249.94808570139304,243.80876848604228,245.8030242919922,412400
2020-01-03 05:00:00,244.87998760097878,248.53060187661745,244.3360998415153,248.209228515625,400700
2020-01-06 05:00:00,247.73127021024004,248.81904579545372,246.19026737213136,247.22035217285156,369200
2020-01-07 05:00:00,245.82770851878632,246.96492631524956,242.72098139613962,244.196044921875,327200
2020-01-08 05:00:00,244.60806906273007,246.88250456421014,243.8334683563934,245.60520935058594,450500
2020-01-09 05:00:00,245.6381879755706,247.0638347247744,244.8718107412705,246.77540588378906,505900
2020-01-10 05:00:00,247.39342460916984,249.92331917341306,246.56113310632057,249.19813537597656,736400
2020-01-13 05:00:00,248.94273234412393,252.23075605564296,248.94273234412393,251.7528076171875,420300
2020-01-14 05:00:00,250.84634542920338,251.3407913599523,247.37702548186576,248.7202606201172,335100
2020-01-15 05:00:00,249.2805741140424,251.6209242548396,248.27521013150783,249.55250549316406,428600
2020-01-16 05:00:00,250.20352251808717,252.37082538516438,249.28881910799976,252.1895294189453,292100
2020-01-17 05:00:00,251.7197867476265,254.57930351487505,250.78858594856158,254.5298614501953,383700
2020-01-21 05:00:00,255.45279301351377,257.6118468263846,254.5957805288307,256.6971435546875,410600
2020-01-22 05:00:00,257.84262161966,259.0292562788572,253.3019993670931,255.3374481201172,429300
2020-01-23 05:00:00,254.99139707565132,258.345360422049,253.3267884957928,257.529541015625,487300
2020-01-24 05:00:00,257.85090054270637,258.2217412429353,254.13437055478144,255.02435302734375,279800
2020-01-27 05:00:00,254.76882034759092,257.14213978703356,253.95300122099064,254.5875244140625,560800
2020-01-28 05:00:00,251.95882420198973,255.75776611128845,250.50845628332777,254.15084838867188,516500
2020-01-29 05:00:00,254.82657914366143,254.9666566328089,250.1046600341797,250.1046600341797,584200
2020-01-30 05:00:00,250.87097592775723,259.31767160533485,250.49191174870055,257.21630859375,1170700
2020-01-31 05:00:00,256.7796030796452,258.5019022438602,253.6810992404892,255.26332092285156,1736600
2020-02-03 05:00:00,256.29341749367006,258.27117582420567,254.6535049397759,256.6065673828125,515800
2020-02-04 05:00:00,257.02679983221907,264.7730338717671,255.45282696095728,256.7630920410156,395100
2020-02-05 05:00:00,256.5982539101966,258.4606553187187,254.6534406860792,255.47750854492188,409000
2020-02-06 05:00:00,256.12032701661303,260.25716451491434,255.51052473778068,259.3671569824219,440600
2020-02-07 05:00:00,260.1829815938658,260.70212327495705,258.5842877670496,259.4083557128906,328200
2020-02-10 05:00:00,260.82573929762884,261.7569400491872,259.4165650804737,261.50970458984375,667500
2020-02-11 05:00:00,261.2460201363536,263.84185437401953,260.88342821580846,261.91351318359375,269600
2020-02-12 05:00:00,261.9958856459688,264.0478316945132,260.4548827894664,263.0259704589844,339300
2020-02-13 05:00:00,262.5562584389044,265.3993027196641,262.5562584389044,264.9460754394531,328800
2020-02-14 05:00:00,266.06687990823644,268.160020053521,265.9020813671634,267.13818359375,477300
2020-02-18 05:00:00,268.20936297359106,268.596675867341,263.40505849444605,266.93206787109375,446300
2020-02-19 05:00:00,266.6601183721649,266.6765906760439,264.25385428094154,265.0449523925781,243400
2020-02-20 05:00:00,265.5971191862821,269.247759715752,263.45456240150423,268.73681640625,378500
2020-02-21 05:00:00,268.6378626550588,271.728117003765,268.6378626550588,271.1430358886719,463100
2020-02-24 05:00:00,269.98112388929167,271.68695049383615,267.75615562769843,268.48956298828125,412600
2020-02-25 05:00:00,268.89341045601685,269.13239724615704,261.34496880519674,261.9794921875,435800
2020-02-26 05:00:00,262.76234193028256,265.44881198009693,261.1142057325682,261.1801452636719,520600
2020-02-27 05:00:00,258.03220022192664,260.2159756637621,244.49276733398438,244.49276733398438,635200
2020-02-28 05:00:00,240.1498997940226,241.21292937239406,229.2557201833419,233.5078887939453,1030500
2020-03-02 05:00:00,234.58747651209376,242.21010641823847,233.76340841413216,241.81454467773438,751100
2020-03-03 05:00:00,241.49311291828639,248.1515963195477,238.29575026162743,240.53721618652344,645900
2020-03-04 05:00:00,243.3225279390199,249.8738780231334,243.3225279390199,249.58544921875,416700
2020-03-05 05:00:00,246.10792560401842,249.12401777677454,241.44369728102805,244.8141326904297,591500
2020-03-06 05:00:00,240.0840186584972,243.62752689381654,234.38970456157486,242.81993103027344,368200
2020-03-09 04:00:00,229.47000557132947,236.31800975355998,226.78356055528695,230.11277770996094,758700
2020-03-10 04:00:00,236.15319377384645,242.63035675792355,230.74730922551038,242.40786743164062,855600
2020-03-11 04:00:00,236.17790752850513,236.2191008714706,226.23140015593341,228.71185302734375,790100
2020-03-12 04:00:00,215.81514345453198,232.37066370788406,206.21474536196976,216.49085998535156,1176800
2020-03-13 04:00:00,225.89354367747273,228.2833361391275,213.24409330552294,227.22030639648438,767900
2020-03-16 04:00:00,206.775109182629,211.9420182670964,183.87426852482042,184.3192596435547,724700
2020-03-17 04:00:00,187.9863844542454,196.88632119478322,181.08893945311135,194.53773498535156,637500
2020-03-18 04:00:00,185.41531094637784,191.94192838277667,165.84369479092683,169.9640350341797,676000
2020-03-19 04:00:00,169.11523600164946,177.05101486709455,165.77775808608882,172.28790283203125,562700
2020-03-20 04:00:00,174.70243698395305,177.07575713278808,158.40237099205314,161.78929138183594,819900
2020-03-23 04:00:00,160.36363622469622,160.36363622469622,144.87939161807518,150.16990661621094,967500
2020-03-24 04:00:00,156.08673198655114,159.39947648596643,146.49458041098404,154.9330291748047,914500
2020-03-25 04:00:00,153.42497373620947,175.41111444774998,151.43897941872183,165.44813537597656,813700
2020-03-26 04:00:00,166.54415661207375,180.26488450589608,163.16547260419392,180.2236785888672,654000
2020-03-27 04:00:00,174.87546923966076,193.4911616421279,172.5680764115325,188.38194274902344,786100
2020-03-30 04:00:00,190.110052350289,193.04569642207744,176.21355118524326,187.54031372070312,590200
2020-03-31 04:00:00,186.1182613233517,187.07462799729066,175.9807187452256,183.1576690673828,785800
2020-04-01 04:00:00,171.4982105572146,172.17182674881704,158.75767216969388,166.59161376953125,765000
2020-04-02 04:00:00,158.00926198368492,168.76220198449886,157.46038465970372,161.7266387939453,707900
2020-04-03 04:00:00,160.52907186669327,167.57295853336544,156.7867477307124,158.7244415283203,477600
2020-04-06 04:00:00,167.98877792537454,178.67519783459826,167.3234732966549,176.81234741210938,555500
2020-04-07 04:00:00,185.49453604469892,187.80645972421055,177.38616706155148,178.4922332763672,569100
2020-04-08 04:00:00,179.04108953841703,196.3805290203752,177.0867724109788,194.7006378173828,687200
2020-04-09 04:00:00,199.39098046575174,211.7905480210103,197.89406130038117,205.3787078857422,801800
2020-04-13 04:00:00,203.40782289777638,206.642854251344,196.30572768577855,199.42433166503906,484800
2020-04-14 04:00:00,205.10431333076755,211.2250928037172,202.86723311879223,210.08575439453125,635000
2020-04-15 04:00:00,201.83601368314962,207.141801771398,198.85878538630482,204.08140563964844,624500
2020-04-16 04:00:00,205.29556852117398,205.93592525976166,199.64049889059487,204.60531616210938,657200
2020-04-17 04:00:00,209.32898639821818,218.0777122037936,208.53893003550135,216.92173767089844,621400
2020-04-20 04:00:00,214.04431997048343,214.04431997048343,200.99608063877963,201.17071533203125,435000
2020-04-21 04:00:00,195.30774847539843,200.71332791800882,194.742235104333,198.5843505859375,438500
2020-04-22 04:00:00,202.0605362630851,205.5450575455505,200.31411342363884,203.51588439941406,428600
2020-04-23 04:00:00,203.0335915979442,203.0335915979442,198.03551355560208,200.63018798828125,864300
2020-04-24 04:00:00,202.0938237653357,203.76540340618624,195.86494100065056,200.92955017089844,634000
2020-04-27 04:00:00,203.9150820340325,210.1855611535718,201.6197944594828,209.6283721923828,274800
2020-04-28 04:00:00,215.42480405473057,216.55580532176785,202.95870272048742,205.7945556640625,297400
2020-04-29 04:00:00,209.90280952845336,211.56606479473152,205.4286614911139,207.25823974609375,275900
2020-04-30 04:00:00,204.87977901073367,204.87977901073367,199.09164524747044,203.00030517578125,437600
2020-05-01 04:00:00,198.14360170973777,199.71537747960332,194.61750855258765,196.937744140625,393400
2020-05-04 04:00:00,194.2515570634204,202.09379846254524,192.12259264892796,201.49502563476562,456900
2020-05-05 04:00:00,203.10007280611168,207.35800162385817,202.11043403254274,203.3495635986328,453500
2020-05-06 04:00:00,204.62200072563306,206.5014747832718,200.65513299307926,200.74661254882812,423600
2020-05-07 04:00:00,197.73606870002655,209.43706069929726,197.73606870002655,207.12513732910156,507400
2020-05-08 04:00:00,210.3768336517692,211.93197319321607,204.11467887868966,205.12094116210938,356500
2020-05-11 04:00:00,203.26639266995997,204.3558226680641,199.1082551568122,202.01895141601562,367700
2020-05-12 04:00:00,202.35991017112397,202.35991017112397,189.5278919403951,191.19114685058594,752000
2020-05-13 04:00:00,188.14740571441428,192.729668562676,187.12449477709617,191.92298889160156,621700
2020-05-14 04:00:00,189.21193586269,190.11009529197867,182.25952785638728,187.12454223632812,479400
2020-05-15 04:00:00,186.09331911380806,189.2202344477097,181.7355857457103,188.40524291992188,1005100
2020-05-18 04:00:00,196.00633506564392,203.1084300555077,195.93149161799425,200.08963012695312,529500
2020-05-19 04:00:00,200.03139354391766,201.13745981852796,191.96460804200197,192.09767150878906,439200
2020-05-20 04:00:00,194.1185013070686,196.33063363681978,192.0227963267975,196.14767456054688,327400
2020-05-21 04:00:00,195.8399473674109,200.14777134857778,193.81077441503595,195.7900390625,246900
2020-05-22 04:00:00,195.51565713622432,197.0541606084167,193.62785889926118,196.60508728027344,288500
2020-05-26 04:00:00,205.03777742804948,207.54097181504252,202.35162396271096,205.58665466308594,344000
2020-05-27 04:00:00,210.16059770001183,211.42466240312598,203.51588919833782,206.27688598632812,380900
2020-05-28 04:00:00,208.34763290621038,208.34763290621038,202.4430726839023,206.9588165283203,401300
2020-05-29 04:00:00,205.04608893974603,205.8694047915152,201.25386930062052,201.89422607421875,562800
