Time,Y_Close,X_Close,Y_adj,X_adj,Beta,Spread,ZScore,ZClip
2020-05-08 04:00:00,24.223026,101.150002,3.187304,4.616605,-0.255957,4.368956,1.150195,1.150195
2020-05-11 04:00:00,24.135416,101.889999,3.18368,4.623894,-0.303711,4.588007,1.173274,1.173274
2020-05-12 04:00:00,23.259361,95.760002,3.146708,4.561845,-0.312755,4.573447,1.164321,1.164321
2020-05-13 04:00:00,21.866426,95.370003,3.084952,4.557764,-0.319768,4.542381,1.156034,1.156034
2020-05-14 04:00:00,22.567272,97.230003,3.116501,4.577079,-0.342332,4.68338,1.174949,1.174949
2020-05-15 04:00:00,23.189274,98.089996,3.14369,4.585885,-0.36844,4.833312,1.195391,1.195391
2020-05-18 04:00:00,24.92387,98.099998,3.215826,4.585987,-0.386176,4.986824,1.216796,1.216796
2020-05-19 04:00:00,24.2055,97.300003,3.18658,4.577799,-0.401913,5.026456,1.221726,1.221726
2020-05-20 04:00:00,24.564684,100.580002,3.20131,4.610953,-0.431664,5.191693,1.243187,1.243187
2020-05-21 04:00:00,25.239248,101.0,3.2284,4.615121,-0.456759,5.336397,1.258552,1.258552
2020-05-22 04:00:00,25.309338,100.419998,3.231173,4.609361,-0.478564,5.437048,1.261484,1.261484
2020-05-26 04:00:00,27.166578,100.080002,3.301987,4.60597,-0.487601,5.547861,1.259063,1.259063
2020-05-27 04:00:00,27.604612,99.970001,3.317983,4.60487,-0.493841,5.592054,1.244879,1.244879
2020-05-28 04:00:00,27.262947,102.910004,3.305529,4.633855,-0.502834,5.63559,1.228336,1.228336
2020-05-29 04:00:00,26.33432,105.800003,3.270873,4.661551,-0.520331,5.696422,1.214661,1.214661
2020-06-01 04:00:00,26.763592,105.709999,3.287042,4.660699,-0.531894,5.766039,1.201347,1.201347
2020-06-02 04:00:00,27.587086,105.529999,3.317348,4.658995,-0.534561,5.807865,1.181789,1.181789
2020-06-03 04:00:00,29.128952,103.010002,3.371733,4.634826,-0.528247,5.820067,1.152298,1.152298
2020-06-04 04:00:00,30.846027,101.839996,3.429008,4.623403,-0.514676,5.80856,1.118652,1.118652
2020-06-05 04:00:00,31.853491,99.0,3.461147,4.59512,-0.505806,5.785386,1.082739,1.082739
2020-06-08 04:00:00,34.55175,103.379997,3.542458,4.638411,-0.466272,5.70522,1.038025,1.038025
2020-06-09 04:00:00,33.062458,102.730003,3.498398,4.632104,-0.43995,5.536294,0.982765,0.982765
2020-06-10 04:00:00,30.802225,103.849998,3.427587,4.642948,-0.42416,5.39694,0.932516,0.932516
2020-06-11 04:00:00,27.692215,100.480003,3.321151,4.609959,-0.42919,5.299698,0.88909,0.88909
2020-06-12 04:00:00,29.241001,100.339996,3.375572,4.608564,-0.42795,5.347806,0.865844,0.865844
2020-06-15 04:00:00,29.373747,100.540001,3.380101,4.610556,-0.426076,5.344548,0.836372,0.836372
2020-06-16 04:00:00,29.46225,100.040001,3.38311,4.60557,-0.424357,5.337514,0.807286,0.807286
2020-06-17 04:00:00,28.568384,101.410004,3.352301,4.619172,-0.425441,5.317486,0.777708,0.777708
2020-06-18 04:00:00,28.736538,100.690002,3.358169,4.612047,-0.426035,5.323065,0.752543,0.752543
2020-06-19 04:00:00,28.152424,100.470001,3.337633,4.609859,-0.428871,5.31467,0.726197,0.726197
2020-06-22 04:00:00,28.134726,101.589996,3.337005,4.620945,-0.431771,5.332195,0.704088,0.704088
2020-06-23 04:00:00,28.36483,100.879997,3.34515,4.613932,-0.433653,5.345994,0.682298,0.682298
2020-06-24 04:00:00,26.816051,100.970001,3.289001,4.614823,-0.356628,4.934775,0.594772,0.594772
2020-06-25 04:00:00,27.665665,102.889999,3.320192,4.63366,-0.269783,4.570274,0.511665,0.511665
2020-06-26 04:00:00,26.293886,105.370003,3.269336,4.657478,-0.192877,4.167659,0.417768,0.417768
2020-06-29 04:00:00,27.152357,104.989998,3.301464,4.653865,-0.13502,3.929827,0.346854,0.346854
2020-06-30 04:00:00,27.59486,107.089996,3.31763,4.67367,-0.084717,3.713568,0.27389,0.27389
2020-07-01 04:00:00,26.178835,106.330002,3.264951,4.666547,-0.062934,3.558638,0.206824,0.206824
2020-07-02 04:00:00,26.479744,113.120003,3.27638,4.728449,-0.050077,3.513164,0.157282,0.157282
2020-07-06 04:00:00,27.205456,112.610001,3.303418,4.723931,-0.037097,3.478663,0.105029,0.105029
2020-07-07 04:00:00,25.815977,110.980003,3.250994,4.70935,-0.027977,3.382745,0.028205,0.028205
2020-07-08 04:00:00,26.417784,112.669998,3.274037,4.724463,-0.024515,3.389858,-0.03359,-0.03359
2020-07-09 04:00:00,24.780508,114.220001,3.210057,4.738126,-0.044839,3.422511,-0.099018,-0.099018
2020-07-10 04:00:00,26.639044,114.260002,3.282378,4.738477,-0.03497,3.448084,-0.183373,-0.183373
2020-07-13 04:00:00,26.302734,109.940002,3.269673,4.699935,-0.021182,3.369226,-0.328136,-0.328136
2020-07-14 04:00:00,27.249706,112.269997,3.305043,4.720907,-0.004457,3.326082,-0.476118,-0.476118
2020-07-15 04:00:00,28.117027,112.779999,3.336375,4.725439,0.013079,3.27457,-0.641043,-0.641043
2020-07-16 04:00:00,28.816191,111.660004,3.360937,4.715459,0.043313,3.156696,-0.867886,-0.867886
2020-07-17 04:00:00,28.426775,112.650002,3.347331,4.724286,0.080452,2.967253,-1.152723,-1.152723
2020-07-20 04:00:00,27.798418,115.239998,3.324979,4.747017,0.108467,2.810087,-1.405318,-1.405318
2020-07-21 04:00:00,28.285179,113.449997,3.342338,4.731362,0.140665,2.676799,-1.605,-1.605
2020-07-22 04:00:00,28.488729,113.809998,3.349509,4.73453,0.177503,2.509115,-1.788517,-1.788517
2020-07-23 04:00:00,28.205526,112.690002,3.339518,4.724641,0.220892,2.295884,-1.965988,-1.965988
2020-07-24 04:00:00,27.709915,111.739998,3.32179,4.716175,0.260949,2.091111,-2.100443,-2.100443
