Time,Y_Close,X_Close,Y_adj,X_adj,Beta,Spread,ZScore,ZClip
2021-02-05 05:00:00,133.689072,34.049999,4.895517,3.52783,0.054665,4.702669,-0.179327,-0.179327
2021-02-08 05:00:00,132.72438,36.049999,4.888275,3.584907,0.05294,4.69849,-0.303563,-0.303563
2021-02-09 05:00:00,131.407227,38.169998,4.878301,3.64205,0.050748,4.693475,-0.460501,-0.460501
2021-02-10 05:00:00,133.920959,35.700001,4.89725,3.575151,0.049546,4.720116,0.094037,0.094037
2021-02-11 05:00:00,134.820694,33.110001,4.903946,3.499835,0.048808,4.733126,0.371393,0.371393
2021-02-12 05:00:00,137.343658,31.91,4.922486,3.462919,0.048617,4.754129,0.877953,0.877953
2021-02-16 05:00:00,135.646255,27.84,4.91005,3.326474,0.04839,4.749082,0.734905,0.734905
2021-02-17 05:00:00,136.749969,27.08,4.918154,3.298795,0.048327,4.758734,0.999248,0.999248
2021-02-18 05:00:00,138.465988,25.17,4.930625,3.225653,0.048459,4.774313,1.44707,1.44707
2021-02-19 05:00:00,138.707138,29.0,4.932365,3.367296,0.048572,4.768808,1.264566,1.264566
2021-02-22 05:00:00,136.814911,28.0,4.918629,3.332205,0.048484,4.75707,0.867813,0.867813
2021-02-23 05:00:00,133.253098,26.75,4.89225,3.286534,0.048088,4.734207,0.085492,0.085492
2021-02-24 05:00:00,134.570236,26.389999,4.902086,3.272985,0.047852,4.745468,0.442636,0.442636
2021-02-25 05:00:00,132.882065,23.959999,4.889462,3.176386,0.047636,4.738151,0.172627,0.172627
2021-02-26 05:00:00,132.167862,23.9,4.884073,3.173878,0.047387,4.733674,0.006036,0.006036
2021-03-01 05:00:00,135.86879,24.809999,4.91169,3.211247,0.047336,4.759682,0.893304,0.893304
2021-03-02 05:00:00,133.420059,24.48,4.893502,3.197856,0.047135,4.74277,0.298444,0.298444
2021-03-03 05:00:00,131.611313,23.59,4.879853,3.160823,0.046892,4.731635,-0.087617,-0.087617
2021-03-04 05:00:00,129.088318,24.73,4.860497,3.208017,0.046388,4.711683,-0.761015,-0.761015
2021-03-05 05:00:00,132.158569,23.950001,4.884002,3.175968,0.046161,4.737396,0.116117,0.116117
2021-03-08 05:00:00,131.546402,22.52,4.87936,3.114404,0.046011,4.736063,0.065884,0.065884
2021-03-09 05:00:00,131.694809,24.26,4.880487,3.188829,0.045743,4.73462,0.019448,0.019448
2021-03-10 05:00:00,132.065826,24.75,4.8833,3.208825,0.045468,4.7374,0.111688,0.111688
2021-03-11 05:00:00,134.02298,26.73,4.898011,3.285787,0.045231,4.749392,0.521951,0.521951
2021-03-12 05:00:00,134.15799,26.92,4.899018,3.29287,0.045001,4.750835,0.562528,0.562528
2021-03-15 04:00:00,136.327866,26.790001,4.915063,3.288029,0.044974,4.767188,1.106552,1.106552
2021-03-16 04:00:00,137.482605,25.610001,4.923497,3.242983,0.045053,4.77739,1.414456,1.414456
2021-03-17 04:00:00,136.663147,25.209999,4.917519,3.227241,0.045079,4.77204,1.226419,1.226419
2021-03-18 04:00:00,135.461777,23.98,4.90869,3.17722,0.045053,4.765546,1.030022,1.030022
2021-03-19 04:00:00,136.132263,24.32,4.913627,3.191299,0.045057,4.769837,1.150272,1.150272
2021-03-22 04:00:00,137.445374,24.219999,4.923227,3.187179,0.045129,4.779391,1.424809,1.424809
2021-03-23 04:00:00,137.1474,23.26,4.921056,3.146735,0.045181,4.778884,1.361188,1.361188
2021-03-24 04:00:00,138.63736,21.879999,4.931862,3.085573,0.042891,4.799519,1.943432,1.943432
2021-03-25 04:00:00,138.05069,22.58,4.927621,3.117065,0.04095,4.799977,1.892241,1.892241
2021-03-26 04:00:00,142.893265,22.58,4.962098,3.117065,0.038765,4.841266,2.896867,2.896867
2021-03-29 04:00:00,146.497284,21.73,4.987007,3.078694,0.037157,4.87261,3.364983,3.364983
2021-03-30 04:00:00,142.46489,22.040001,4.959096,3.092859,0.035276,4.849992,2.596059,2.596059
2021-03-31 04:00:00,142.576645,23.290001,4.95988,3.148024,0.033866,4.853267,2.493138,2.493138
2021-04-01 04:00:00,144.2715,23.07,4.971697,3.138533,0.032784,4.868804,2.632518,2.632518
2021-04-05 04:00:00,147.698593,23.440001,4.995174,3.154444,0.032256,4.893424,2.896495,2.896495
2021-04-06 04:00:00,145.398361,23.27,4.979477,3.147165,0.032115,4.878406,2.428844,2.428844
2021-04-07 04:00:00,144.048019,22.9,4.970147,3.131137,0.031669,4.870986,2.163675,2.163675
2021-04-08 04:00:00,143.759338,23.41,4.968141,3.153163,0.031054,4.870222,2.037054,2.037054
2021-04-09 04:00:00,145.277298,24.040001,4.978644,3.179719,0.030998,4.880079,2.087962,2.087962
2021-04-12 04:00:00,145.212112,23.34,4.978196,3.150169,0.030808,4.881145,1.995623,1.995623
2021-04-13 04:00:00,145.06311,25.42,4.977169,3.235536,0.030199,4.879459,1.872315,1.872315
2021-04-14 04:00:00,145.165558,23.700001,4.977875,3.165475,0.029997,4.88292,1.835158,1.835158
2021-04-15 04:00:00,144.876862,23.15,4.975884,3.141995,0.03013,4.881215,1.728403,1.728403
2021-04-16 04:00:00,146.208557,22.469999,4.985034,3.112181,0.030053,4.891505,1.795714,1.795714
2021-04-19 04:00:00,145.221451,21.940001,4.97826,3.088311,0.030388,4.884414,1.621338,1.621338
2021-04-20 04:00:00,147.931412,21.780001,4.996749,3.080992,0.028162,4.909982,1.900234,1.900234
2021-04-21 04:00:00,149.700821,22.629999,5.008639,3.119276,0.024417,4.932476,2.102856,2.102856
2021-04-22 04:00:00,150.194382,22.860001,5.01193,3.129389,0.017003,4.958721,2.313797,2.313797
2021-04-23 04:00:00,151.451599,23.41,5.020266,3.153163,0.010247,4.987955,2.542658,2.542658
2021-04-26 04:00:00,149.952225,24.110001,5.010317,3.182627,0.001295,5.006195,2.592856,2.592856
2021-04-27 04:00:00,150.147842,23.879999,5.01162,3.173041,-0.006706,5.032899,2.721621,2.721621
2021-04-28 04:00:00,149.942963,23.85,5.010255,3.171784,-0.01409,5.054945,2.748741,2.748741
2021-04-29 04:00:00,150.362015,23.370001,5.013046,3.151453,-0.022605,5.084285,2.819632,2.819632
2021-04-30 04:00:00,147.726547,23.040001,4.995363,3.137232,-0.032304,5.096709,2.722756,2.722756
2021-05-03 04:00:00,148.983749,22.299999,5.003837,3.104587,-0.040225,5.128719,2.796358,2.796358
2021-05-04 04:00:00,151.665771,21.639999,5.021679,3.074543,-0.049376,5.173489,2.931074,2.931074
2021-05-05 04:00:00,153.695923,21.15,5.034976,3.05164,-0.063037,5.227342,3.075729,3.075729
2021-05-06 04:00:00,153.565567,20.09,5.034128,3.000222,-0.073937,5.255956,3.005871,3.005871
2021-05-07 04:00:00,152.913681,19.75,5.029874,2.983153,-0.092613,5.306154,3.055938,3.055938
2021-05-10 04:00:00,154.245392,18.469999,5.038545,2.916148,-0.110862,5.361835,3.098054,3.098054
2021-05-11 04:00:00,152.531876,20.209999,5.027374,3.006177,-0.126649,5.408104,3.058085,3.058085
2021-05-12 04:00:00,148.089737,18.889999,4.997818,2.938633,-0.137388,5.401553,2.769004,2.769004
2021-05-13 04:00:00,149.905716,18.370001,5.010007,2.910719,-0.150587,5.448324,2.772191,2.772191
2021-05-14 04:00:00,151.963776,20.08,5.023642,2.999724,-0.16229,5.510468,2.8231,2.8231
2021-05-17 04:00:00,151.088394,20.459999,5.017865,3.018472,-0.177522,5.553709,2.775423,2.775423
2021-05-18 04:00:00,149.505234,21.24,5.007331,3.055886,-0.183814,5.569047,2.626619,2.626619
2021-05-19 04:00:00,148.462265,20.67,5.000331,3.028683,-0.186203,5.564281,2.4316,2.4316
2021-05-20 04:00:00,149.207245,20.610001,5.005336,3.025776,-0.18717,5.571671,2.307651,2.307651
2021-05-21 04:00:00,148.32254,20.75,4.999389,3.032546,-0.187863,5.569092,2.166969,2.166969
2021-05-24 04:00:00,148.490204,21.219999,5.000519,3.054944,-0.18861,5.576712,2.077764,2.077764
2021-05-25 04:00:00,148.229401,21.48,4.998761,3.067122,-0.189655,5.580457,1.984424,1.984424
2021-05-26 04:00:00,147.847595,22.120001,4.996182,3.096482,-0.192868,5.593395,1.930641,1.930641
2021-05-27 04:00:00,148.66713,22.700001,5.00171,3.122365,-0.194675,5.609555,1.892143,1.892143
2021-05-28 04:00:00,148.518082,22.950001,5.000707,3.133318,-0.196344,5.615916,1.828088,1.828088
2021-06-01 04:00:00,147.288834,23.059999,4.992396,3.138099,-0.196316,5.608455,1.726876,1.726876
2021-06-02 04:00:00,147.614792,24.450001,4.994606,3.19663,-0.196144,5.621605,1.695861,1.695861
2021-06-03 04:00:00,147.698593,23.629999,4.995174,3.162517,-0.196419,5.616351,1.613065,1.613065
2021-06-04 04:00:00,149.812546,24.030001,5.009385,3.179303,-0.196329,5.633574,1.602272,1.602272
2021-06-07 04:00:00,147.400574,24.459999,4.993154,3.197039,-0.196033,5.619878,1.50197,1.50197
2021-06-08 04:00:00,147.354004,24.379999,4.992838,3.193763,-0.195538,5.617341,1.440737,1.440737
2021-06-09 04:00:00,148.136276,24.17,4.998133,3.185112,-0.195496,5.620808,1.400184,1.400184
2021-06-10 04:00:00,150.278214,24.139999,5.012488,3.18387,-0.195671,5.63548,1.394107,1.394107
2021-06-11 04:00:00,151.572647,24.67,5.021065,3.205588,-0.196007,5.649384,1.386596,1.386596
2021-06-14 04:00:00,150.427795,25.0,5.013483,3.218876,-0.196144,5.644847,1.327238,1.327238
2021-06-15 04:00:00,151.05397,24.41,5.017637,3.194993,-0.196609,5.645801,1.286795,1.286795
2021-06-16 04:00:00,149.736237,24.799999,5.008875,3.210844,-0.196325,5.639243,1.226556,1.226556
2021-06-17 04:00:00,149.268951,25.450001,5.00575,3.236716,-0.195309,5.637909,1.184328,1.184328
2021-06-18 04:00:00,147.96991,25.370001,4.997009,3.233567,-0.194942,5.627368,1.116413,1.116413
2021-06-21 04:00:00,150.362396,25.42,5.013048,3.235536,-0.194422,5.642109,1.125682,1.125682
2021-06-22 04:00:00,150.530594,25.4,5.014166,3.234749,-0.194002,5.641714,1.08919,1.08919
2021-06-23 04:00:00,149.250275,26.27,5.005625,3.268428,-0.192867,5.635996,1.037512,1.037512
2021-06-24 04:00:00,149.829697,26.530001,5.009499,3.278276,-0.191742,5.638081,1.011602,1.011602
2021-06-25 04:00:00,150.175476,26.780001,5.011804,3.287655,-0.190689,5.638724,0.982341,0.982341
2021-06-28 04:00:00,150.287628,27.379999,5.012551,3.309813,-0.188486,5.636403,0.944651,0.944651
2021-06-29 04:00:00,151.446487,26.629999,5.020232,3.282038,-0.186858,5.633509,0.90572,0.90572
2021-06-30 04:00:00,150.96048,26.360001,5.017018,3.271848,-0.185625,5.624353,0.848162,0.848162
2021-07-01 04:00:00,152.268921,24.719999,5.025648,3.207613,-0.185884,5.62189,0.813126,0.813126
2021-07-02 04:00:00,153.652069,24.440001,5.034691,3.196221,-0.18654,5.630914,0.816725,0.816725
2021-07-06 04:00:00,153.885727,24.68,5.03621,3.205993,-0.187003,5.63574,0.807084,0.807084
2021-07-07 04:00:00,157.175354,22.889999,5.057362,3.1307,-0.189319,5.650064,0.831309,0.831309
2021-07-08 04:00:00,155.558578,23.08,5.047022,3.138966,-0.191109,5.646908,0.795731,0.795731
2021-07-09 04:00:00,157.661362,23.290001,5.060449,3.148024,-0.192848,5.66754,0.847639,0.847639
2021-07-12 04:00:00,157.437073,22.950001,5.059026,3.133318,-0.19479,5.669364,0.832773,0.832773
2021-07-13 04:00:00,157.250153,22.450001,5.057838,3.111291,-0.197157,5.67125,0.819594,0.819594
2021-07-14 04:00:00,158.922989,21.559999,5.06842,3.07084,-0.200357,5.683685,0.852579,0.852579
2021-07-15 04:00:00,159.493134,21.469999,5.072001,3.066657,-0.205334,5.701691,0.913316,0.913316
2021-07-16 04:00:00,158.754776,21.370001,5.067361,3.061988,-0.215669,5.727736,1.016254,1.016254
2021-07-19 04:00:00,155.717453,21.540001,5.048043,3.069912,-0.225704,5.740934,1.067871,1.067871
2021-07-20 04:00:00,158.081909,22.18,5.063113,3.099191,-0.233248,5.785995,1.280463,1.280463
2021-07-21 04:00:00,158.595901,22.52,5.066359,3.114404,-0.238328,5.808608,1.394348,1.394348
2021-07-22 04:00:00,159.380966,22.07,5.071297,3.094219,-0.239501,5.812366,1.416929,1.416929
2021-07-23 04:00:00,161.203384,21.809999,5.082667,3.082369,-0.245783,5.840261,1.581791,1.581791
2021-07-26 04:00:00,161.091232,22.129999,5.081971,3.096934,-0.248673,5.852096,1.663422,1.663422
2021-07-27 04:00:00,160.642624,21.68,5.079182,3.07639,-0.250768,5.850641,1.678755,1.678755
2021-07-28 04:00:00,159.661331,22.559999,5.073055,3.116178,-0.249992,5.852073,1.718774,1.718774
2021-07-29 04:00:00,161.184677,22.18,5.082551,3.099191,-0.253675,5.868739,1.864954,1.864954
2021-07-30 04:00:00,162.13797,21.709999,5.088448,3.077773,-0.260923,5.891508,2.04637,2.04637
2021-08-02 04:00:00,162.044464,22.1,5.087871,3.095578,-0.271401,5.928014,2.32729,2.32729
2021-08-03 04:00:00,163.53978,22.24,5.097056,3.101892,-0.284244,5.978752,2.66845,2.66845
2021-08-04 04:00:00,162.651932,22.299999,5.091613,3.104587,-0.292686,6.000282,2.71906,2.71906
2021-08-05 04:00:00,162.549133,22.52,5.09098,3.114404,-0.30388,6.037384,2.835571,2.835571
2021-08-06 04:00:00,162.025772,21.82,5.087755,3.082827,-0.303564,6.023591,2.594615,2.594615
2021-08-09 04:00:00,161.614578,22.93,5.085214,3.132446,-0.299628,6.023782,2.460241,2.460241
2021-08-10 04:00:00,160.306183,22.92,5.077086,3.13201,-0.297031,6.00739,2.214219,2.214219
2021-08-11 04:00:00,160.857574,22.35,5.080519,3.106826,-0.300802,6.015059,2.14727,2.14727
2021-08-12 04:00:00,161.586517,24.889999,5.085041,3.214466,-0.285042,6.001297,1.949346,1.949346
2021-08-13 04:00:00,162.951004,24.9,5.09345,3.214868,-0.261184,5.933123,1.423019,1.423019
2021-08-16 04:00:00,165.40889,24.5,5.108421,3.198673,-0.240133,5.876529,0.999638,0.999638
2021-08-17 04:00:00,165.231354,23.969999,5.107347,3.176803,-0.229792,5.837352,0.70346,0.70346
2021-08-18 04:00:00,162.306168,25.280001,5.089484,3.230014,-0.212491,5.775833,0.256184,0.256184
2021-08-19 04:00:00,162.362213,24.16,5.08983,3.184698,-0.199639,5.725619,-0.113884,-0.113884
2021-08-20 04:00:00,163.119232,24.01,5.094481,3.17847,-0.18712,5.689238,-0.386099,-0.386099
2021-08-23 04:00:00,161.212723,24.82,5.082725,3.21165,-0.175872,5.647566,-0.69089,-0.69089
2021-08-24 04:00:00,160.063187,25.1,5.075569,3.222868,-0.155066,5.575325,-1.197735,-1.197735
2021-08-25 04:00:00,159.792175,24.35,5.073874,3.192532,-0.144891,5.536442,-1.45125,-1.45125
2021-08-26 04:00:00,158.69873,24.870001,5.067008,3.213662,-0.144375,5.530981,-1.4608,-1.4608
2021-08-27 04:00:00,160.35289,25.709999,5.077377,3.24688,-0.126322,5.487529,-1.714945,-1.714945
2021-08-30 04:00:00,161.053848,25.76,5.081739,3.248823,-0.105043,5.423004,-2.061617,-2.061617
2021-08-31 04:00:00,160.951004,26.34,5.0811,3.271089,-0.072621,5.318651,-2.571479,-2.571479
2021-09-01 04:00:00,160.212708,26.200001,5.076502,3.265759,-0.040172,5.207693,-2.978735,-2.978735
2021-09-02 04:00:00,159.829544,26.51,5.074108,3.277522,-0.010429,5.108289,-3.191196,-3.191196
2021-09-03 04:00:00,159.577209,26.639999,5.072528,3.282414,0.011671,5.034219,-3.205482,-3.205482
2021-09-07 04:00:00,157.736115,26.700001,5.060923,3.284664,0.02953,4.963926,-3.172134,-3.172134
2021-09-08 04:00:00,160.567886,25.58,5.078717,3.241811,0.040577,4.947172,-2.946804,-2.946804
2021-09-09 04:00:00,159.558533,26.129999,5.072411,3.263084,0.053197,4.898823,-2.864486,-2.864486
2021-09-10 04:00:00,158.838913,26.280001,5.067891,3.268808,0.06361,4.859963,-2.759825,-2.759825
2021-09-13 04:00:00,159.165985,25.83,5.069948,3.251537,0.06779,4.849527,-2.587034,-2.587034
2021-09-14 04:00:00,159.165985,26.26,5.069948,3.268047,0.064912,4.857814,-2.390956,-2.390956
2021-09-15 04:00:00,159.147263,27.08,5.06983,3.298795,0.065737,4.852977,-2.258838,-2.258838
2021-09-16 04:00:00,158.218536,28.629999,5.063977,3.354455,0.066856,4.839712,-2.165442,-2.165442
2021-09-17 04:00:00,156.248535,28.709999,5.051448,3.357245,0.064092,4.836277,-2.058045,-2.058045
2021-09-20 04:00:00,154.259811,26.549999,5.038638,3.27903,0.058658,4.846295,-1.929869,-1.929869
2021-09-21 04:00:00,152.449249,26.620001,5.026832,3.281663,0.055812,4.843675,-1.845545,-1.845545
2021-09-22 04:00:00,153.940842,27.43,5.036568,3.311637,0.053205,4.860373,-1.72418,-1.72418
2021-09-23 04:00:00,157.66507,28.77,5.060473,3.359333,0.055528,4.873937,-1.621278,-1.621278
2021-09-24 04:00:00,158.54689,28.559999,5.06605,3.352007,0.057997,4.871644,-1.562884,-1.562884
2021-09-27 04:00:00,157.824554,27.469999,5.061484,3.313094,0.058049,4.869161,-1.509023,-1.509023
2021-09-28 04:00:00,156.5112,25.34,5.053128,3.232384,0.057982,4.865707,-1.460589,-1.460589
2021-09-29 04:00:00,157.974579,24.52,5.062434,3.199489,0.059537,4.871946,-1.39416,-1.39416
2021-09-30 04:00:00,156.323608,24.040001,5.051928,3.179719,0.058863,4.86476,-1.360187,-1.360187
2021-10-01 04:00:00,155.741989,24.33,5.048201,3.19171,0.06351,4.845495,-1.353246,-1.353246
2021-10-04 04:00:00,152.486801,23.17,5.027078,3.142858,0.063844,4.826424,-1.345293,-1.345293
2021-10-05 04:00:00,154.259811,23.209999,5.038638,3.144583,0.062546,4.841958,-1.266428,-1.266428
2021-10-06 04:00:00,156.642548,23.58,5.053966,3.160399,0.059855,4.864802,-1.177078,-1.177078
2021-10-07 04:00:00,158.44368,23.73,5.065399,3.16674,0.055547,4.889497,-1.088326,-1.088326
2021-10-08 04:00:00,158.481201,23.5,5.065636,3.157,0.051973,4.901558,-1.028819,-1.028819
2021-10-11 04:00:00,157.908966,23.530001,5.062019,3.158276,0.050364,4.902957,-0.992824,-0.992824
2021-10-12 04:00:00,160.141602,23.690001,5.076058,3.165053,0.049235,4.920227,-0.926,-0.926
2021-10-13 04:00:00,161.98027,24.129999,5.087475,3.183456,0.049581,4.929636,-0.87674,-0.87674
2021-10-14 04:00:00,167.027191,24.35,5.118157,3.192532,0.051858,4.952598,-0.801203,-0.801203
2021-10-15 04:00:00,168.800201,24.0,5.128716,3.178054,0.05293,4.960503,-0.757846,-0.757846
2021-10-18 04:00:00,166.999069,24.26,5.117988,3.188829,0.054532,4.944095,-0.764813,-0.764813
2021-10-19 04:00:00,169.728912,24.690001,5.134203,3.206398,0.057088,4.951156,-0.723377,-0.723377
2021-10-20 04:00:00,170.076004,24.219999,5.136245,3.187179,0.057131,4.954157,-0.69093,-0.69093
2021-10-21 04:00:00,171.032883,24.780001,5.141856,3.210037,0.057978,4.955746,-0.661807,-0.661807
2021-10-22 04:00:00,172.674545,24.43,5.151409,3.195812,0.058172,4.965503,-0.615497,-0.615497
2021-10-25 04:00:00,172.074142,25.41,5.147925,3.235143,0.062521,4.945661,-0.633005,-0.633005
2021-10-26 04:00:00,172.824631,25.52,5.152277,3.239462,0.067147,4.934759,-0.63135,-0.63135
2021-10-27 04:00:00,170.076004,25.059999,5.136245,3.221273,0.068434,4.915799,-0.648449,-0.648449
2021-10-28 04:00:00,168.500031,25.639999,5.126936,3.244154,0.07342,4.888749,-0.685655,-0.685655
2021-10-29 04:00:00,167.364914,25.879999,5.120177,3.25347,0.075008,4.876141,-0.691794,-0.691794
2021-11-01 04:00:00,166.26738,26.559999,5.113597,3.279406,0.06861,4.888598,-0.638021,-0.638021
2021-11-02 04:00:00,167.796432,25.92,5.122752,3.255015,0.063423,4.91631,-0.543937,-0.543937
2021-11-03 04:00:00,159.353622,26.120001,5.071126,3.262701,0.058114,4.881518,-0.613584,-0.613584
2021-11-04 04:00:00,160.760773,26.469999,5.079917,3.276012,0.052338,4.908457,-0.516239,-0.516239
2021-11-05 04:00:00,163.049713,26.0,5.094055,3.258097,0.046388,4.942917,-0.388639,-0.388639
2021-11-08 05:00:00,164.231705,26.75,5.101278,3.286534,0.038528,4.974655,-0.256876,-0.256876
2021-11-09 05:00:00,167.318039,24.25,5.119896,3.188417,0.025077,5.039941,0.006228,0.006228
2021-11-10 05:00:00,167.758911,22.52,5.122528,3.114404,0.001992,5.116325,0.344755,0.344755
2021-11-11 05:00:00,164.907104,22.99,5.105382,3.135059,-0.016487,5.157071,0.581165,0.581165
2021-11-12 05:00:00,165.676361,22.83,5.110036,3.128075,-0.036011,5.222682,0.951496,0.951496
2021-11-15 05:00:00,166.117294,23.41,5.112694,3.153163,-0.051656,5.275574,1.304356,1.304356
2021-11-16 05:00:00,166.154785,23.129999,5.11292,3.14113,-0.064428,5.315297,1.621652,1.621652
2021-11-17 05:00:00,163.837708,22.49,5.098876,3.113071,-0.075666,5.33443,1.829573,1.829573
2021-11-18 05:00:00,162.289856,21.5,5.089384,3.068053,-0.085768,5.352525,2.025566,2.025566
2021-11-19 05:00:00,163.349899,21.41,5.095895,3.063858,-0.088939,5.36839,2.217944,2.217944
2021-11-22 05:00:00,163.29361,20.65,5.09555,3.027715,-0.095485,5.384653,2.385835,2.385835
2021-11-23 05:00:00,162.346115,20.59,5.089731,3.024806,-0.097496,5.384638,2.413014,2.413014
2021-11-24 05:00:00,162.411835,21.110001,5.090135,3.049747,-0.097955,5.388872,2.393659,2.393659
2021-11-26 05:00:00,160.94841,21.030001,5.081084,3.04595,-0.096605,5.375338,2.230294,2.230294
2021-11-29 05:00:00,164.64447,21.07,5.103788,3.04785,-0.100339,5.409606,2.296261,2.296261
2021-11-30 05:00:00,158.134125,20.65,5.063444,3.027715,-0.095219,5.351739,1.889057,1.889057
2021-12-01 05:00:00,157.833923,19.379999,5.061543,2.964242,-0.084897,5.313198,1.615534,1.615534
2021-12-02 05:00:00,162.758926,19.690001,5.09227,2.980111,-0.082666,5.338623,1.673319,1.673319
2021-12-03 05:00:00,160.104095,18.98,5.075824,2.943386,-0.076929,5.302257,1.432204,1.432204
2021-12-06 05:00:00,161.079712,18.799999,5.081899,2.933857,-0.071715,5.292302,1.332563,1.332563
2021-12-07 05:00:00,163.434357,19.459999,5.096411,2.968361,-0.068941,5.301053,1.326697,1.326697
2021-12-08 05:00:00,163.199799,19.82,5.094975,2.986692,-0.065662,5.291087,1.233587,1.233587
2021-12-09 05:00:00,164.588165,19.209999,5.103446,2.955431,-0.064464,5.293964,1.205015,1.205015
2021-12-10 05:00:00,167.318039,18.940001,5.119896,2.941276,-0.066396,5.315186,1.262846,1.262846
2021-12-13 05:00:00,168.274902,18.4,5.125599,2.912351,-0.066955,5.320595,1.245028,1.245028
2021-12-14 05:00:00,167.088654,18.639999,5.118525,2.92531,-0.065413,5.309878,1.153733,1.153733
2021-12-15 05:00:00,167.597031,18.860001,5.121562,2.937043,-0.063862,5.309129,1.112289,1.112289
2021-12-16 05:00:00,169.517578,18.34,5.132957,2.909084,-0.063524,5.317753,1.115455,1.115455
2021-12-17 05:00:00,165.497574,19.059999,5.108957,2.947592,-0.060307,5.286716,0.935177,0.935177
2021-12-20 05:00:00,161.797714,17.959999,5.086347,2.888147,-0.052705,5.238566,0.679013,0.679013
2021-12-21 05:00:00,164.819717,18.9,5.104852,2.939162,-0.051833,5.257199,0.74192,0.74192
2021-12-22 05:00:00,168.773849,18.879999,5.12856,2.938103,-0.054838,5.289679,0.869491,0.869491
2021-12-23 05:00:00,169.734116,18.93,5.134233,2.940748,-0.057951,5.304651,0.911508,0.911508
2021-12-27 05:00:00,173.678787,18.940001,5.157208,2.941276,-0.065744,5.350579,1.099853,1.099853
2021-12-28 05:00:00,173.18927,18.57,5.154385,2.921547,-0.072909,5.367391,1.145646,1.145646
2021-12-29 05:00:00,172.48317,18.17,5.1503,2.899772,-0.079072,5.37959,1.170213,1.170213
2021-12-30 05:00:00,172.163055,18.690001,5.148442,2.927989,-0.084326,5.395349,1.211305,1.211305
2021-12-31 05:00:00,172.115997,18.209999,5.148169,2.901971,-0.089846,5.408898,1.239894,1.239894
2022-01-03 05:00:00,170.355469,18.530001,5.137887,2.919391,-0.094109,5.412627,1.219158,1.219158
2022-01-04 05:00:00,169.997726,18.17,5.135785,2.899772,-0.097811,5.419414,1.213995,1.213995
