Time,Y_Close,X_Close,Y_adj,X_adj,Beta,Spread,ZScore,ZClip
2020-05-08 04:00:00,85.811996,25.261227,4.452159,3.229271,1.04605,1.074179,-0.59047,-0.59047
2020-05-11 04:00:00,84.407066,24.612257,4.435651,3.203245,1.046868,1.082278,-0.56133,-0.56133
2020-05-12 04:00:00,80.704025,24.433792,4.390788,3.195967,1.048525,1.039736,-0.588286,-0.588286
2020-05-13 04:00:00,77.605759,24.555475,4.351642,3.200935,1.050591,0.988768,-0.631716,-0.631716
2020-05-14 04:00:00,79.541016,23.038502,4.376273,3.137167,1.05259,1.074121,-0.509232,-0.509232
2020-05-15 04:00:00,79.029274,23.038502,4.369818,3.137167,1.054821,1.060667,-0.516567,-0.516567
2020-05-18 04:00:00,84.22097,25.553265,4.433444,3.240765,1.054313,1.016663,-0.59528,-0.59528
2020-05-19 04:00:00,83.327782,25.553265,4.422782,3.240765,1.053758,1.007799,-0.662657,-0.662657
2020-05-20 04:00:00,84.704803,25.553265,4.439172,3.240765,1.053302,1.025669,-0.661441,-0.661441
2020-05-21 04:00:00,84.518707,25.553265,4.436973,3.240765,1.052843,1.024956,-0.690863,-0.690863
2020-05-22 04:00:00,83.523178,25.553265,4.425124,3.240765,1.052332,1.014762,-0.722574,-0.722574
2020-05-26 04:00:00,88.19384,26.28336,4.479537,3.268936,1.050966,1.043997,-0.599774,-0.599774
2020-05-27 04:00:00,90.501289,26.226578,4.505364,3.266773,1.050195,1.074617,-0.464172,-0.464172
2020-05-28 04:00:00,90.735077,26.640297,4.507944,3.282425,1.048766,1.065447,-0.488431,-0.488431
2020-05-29 04:00:00,90.940781,26.640297,4.510209,3.282425,1.047425,1.072114,-0.452508,-0.452508
2020-06-01 04:00:00,91.40834,26.640297,4.515337,3.282425,1.046237,1.081141,-0.38755,-0.38755
2020-06-02 04:00:00,92.811012,26.640297,4.530565,3.282425,1.045441,1.098985,-0.232022,-0.232022
2020-06-03 04:00:00,96.757256,26.640297,4.572205,3.282425,1.04565,1.139937,0.091847,0.091847
2020-06-04 04:00:00,96.804016,26.640297,4.572688,3.282425,1.045867,1.13971,0.096176,0.096176
2020-06-05 04:00:00,100.619308,26.640297,4.611344,3.282425,1.046978,1.174718,0.334907,0.334907
2020-06-08 04:00:00,101.900421,26.551062,4.623996,3.27907,1.048337,1.186427,0.475844,0.475844
2020-06-09 04:00:00,99.749664,25.739845,4.602664,3.24804,1.04881,1.196088,0.856529,0.856529
2020-06-10 04:00:00,96.205536,25.975098,4.566487,3.257138,1.049104,1.149408,0.379205,0.379205
2020-06-11 04:00:00,89.958908,25.975098,4.499353,3.257138,1.048683,1.083647,-0.33559,-0.33559
2020-06-12 04:00:00,90.342293,25.975098,4.503606,3.257138,1.048314,1.089101,-0.334925,-0.334925
2020-06-15 04:00:00,91.043655,25.975098,4.511339,3.257138,1.048032,1.097753,-0.213065,-0.213065
2020-06-16 04:00:00,92.044228,26.964783,4.522269,3.294532,1.046481,1.074603,-0.605252,-0.605252
2020-06-17 04:00:00,91.39901,26.964783,4.515235,3.294532,1.044766,1.073218,-0.633677,-0.633677
2020-06-18 04:00:00,91.034302,27.232481,4.511236,3.30441,1.04234,1.066919,-0.718881,-0.718881
2020-06-19 04:00:00,88.743263,25.893976,4.485748,3.25401,1.04196,1.0952,-0.300053,-0.300053
2020-06-22 04:00:00,89.023781,25.893976,4.488904,3.25401,1.041612,1.099489,-0.198591,-0.198591
2020-06-23 04:00:00,88.649734,27.89768,4.484693,3.328544,1.036207,1.035634,-1.197542,-1.197542
2020-06-24 04:00:00,85.928535,25.593828,4.453516,3.242351,1.037624,1.089175,-0.288703,-0.288703
2020-06-25 04:00:00,86.302559,25.593828,4.457859,3.242351,1.039884,1.08619,-0.310391,-0.310391
2020-06-26 04:00:00,86.629868,25.593828,4.461645,3.242351,1.04099,1.08639,-0.281721,-0.281721
2020-06-29 04:00:00,88.434654,25.593828,4.482264,3.242351,1.040418,1.108862,0.143296,0.143296
2020-06-30 04:00:00,90.295547,27.702984,4.503088,3.32154,1.033873,1.069038,-0.615207,-0.615207
2020-07-01 04:00:00,89.397827,27.702984,4.493096,3.32154,1.026299,1.084205,-0.308845,-0.308845
2020-07-02 04:00:00,91.099754,26.405041,4.511955,3.273555,1.023481,1.161535,1.154824,1.154824
2020-07-06 04:00:00,92.137741,26.250914,4.523285,3.267701,1.020148,1.189747,1.696857,1.696857
2020-07-07 04:00:00,90.548042,25.399136,4.505881,3.234715,1.017036,1.216058,2.169779,2.169779
2020-07-08 04:00:00,90.622841,25.975098,4.506706,3.257138,1.013154,1.206725,1.938788,1.938788
2020-07-09 04:00:00,88.705833,24.39323,4.485326,3.194306,1.0078,1.266106,2.835433,2.835433
2020-07-10 04:00:00,88.977051,24.39323,4.488378,3.194306,1.002255,1.286869,2.915794,2.915794
2020-07-13 04:00:00,90.248802,24.39323,4.50257,3.194306,0.997355,1.316713,3.056803,3.056803
